4000,0.8687,3
4000,0.75,4
4000,0.7038,5
4000,0.0,6
4000,0.1783,7
4000,0.8755,8
4000,0.6978,9
4000,1.0,10
4100,0.426,1
4100,1.0,2
4100,0.8779,3
4100,0.7871,4
4100,0.7248,5
4100,0.0,6
4100,0.1569,7
4100,0.8882,8
4100,0.6239,9
4100,1.0,10
4200,0.3985,1
4200,1.0,2
4200,0.9206,3
4200,0.83,4
4200,0.7059,5
4200,0.0,6
4200,0.2068,7
4200,0.872,8
4200,0.6706,9
4200,1.0,10
4300,0.3403,1
4300,1.0,2
4300,0.9406,3
4300,0.8489,4
4300,0.7158,5
4300,0.0,6
4300,0.2389,7
4300,0.8403,8
4300,0.7416,9
4300,1.0,10
4400,0.3032,1
4400,1.0,2
4400,0.9353,3
4400,0.9111,4
4400,0.7499,5
4400,0.0,6
4400,0.2129,7
4400,0.8359,8
4400,0.6282,9
4400,1.0,10
4500,0.2931,1
4500,1.0,2
4500,0.949,3
4500,0.887,4
4500,0.7064,5
4500,0.0,6
4500,0.223,7
4500,0.7899,8
4500,0.6387,9
4500,1.0,10
4600,0.2461,1
4600,1.0,2
4600,0.9081,3
4600,0.8203,4
4600,0.7328,5
4600,0.0,6
4600,0.2357,7
4600,0.8028,8
4600,0.6437,9
4600,1.0,10
4700,0.2674,1
4700,1.0,2
4700,0.9199,3
4700,0.8288,4
4700,0.8253,5
4700,0.0,6
4700,0.1842,7
4700,0.8036,8
4700,0.6333,9
4700,1.0,10
4800,0.3706,1
4800,1.0,2
4800,0.9147,3
4800,0.8388,4
4800,0.8444,5
4800,0.0,6
4800,0.1914,7
4800,0.8252,8
4800,0.632,9
4800,1.0,10
4900,0.4296,1
4900,1.0,2
4900,0.8985,3
4900,0.891,4
4900,0.7886,5
4900,0.0,6
4900,0.1299,7
4900,0.8363,8
4900,0.6205,9
4900,1.0,10
5000,0.4676,1
5000,1.0,2
5000,0.899,3
5000,0.8349,4
5000,0.7499,5
5000,0.0,6
5000,0.139,7
5000,0.8942,8
5000,0.6201,9
5000,1.0,10
5100,0.4084,1
5100,1.0,2
5100,0.8437,3
5100,0.7985,4
5100,0.7443,5
5100,0.0,6
5100,0.1787,7
5100,0.8908,8
5100,0.58,9
5100,1.0,10
5200,0.442,1
5200,1.0,2
5200,0.9024,3
5200,0.8171,4
5200,0.6976,5
5200,0.0,6
5200,0.2071,7
5200,0.8923,8
5200,0.5921,9
5200,1.0,10
5300,0.4121,1
5300,1.0,2
5300,0.9094,3
5300,0.822,4
5300,0.6905,5
5300,0.0,6
5300,0.1558,7
5300,0.9011,8
5300,0.5706,9
5300,1.0,10
5400,0.5448,1
5400,1.0,2
5400,0.9302,3
5400,0.8802,4
5400,0.7005,5
5400,0.0,6
5400,0.1305,7
5400,0.9164,8
5400,0.5711,9
5400,1.0,10
5500,0.5354,1
5500,1.0,2
5500,0.9558,3
5500,0.8461,4
5500,0.8005,5
5500,0.0,6
5500,0.1202,7
5500,0.8677,8
5500,0.5973,9
5500,1.0,10
5600,0.4858,1
5600,1.0,2
5600,0.9547,3
5600,0.8017,4
5600,0.7469,5
5600,0.0,6
5600,0.0707,7
5600,0.8417,8
5600,0.6167,9
5600,1.0,10
5700,0.4754,1
5700,1.0,2
5700,0.9652,3
5700,0.793,4
5700,0.6979,5
5700,0.0,6
5700,0.0876,7
5700,0.8534,8
5700,0.5839,9
5700,1.0,10
5800,0.4966,1
5800,1.0,2
5800,0.9793,3
5800,0.7649,4
5800,0.7779,5
5800,0.0,6
5800,0.0952,7
5800,0.8021,8
5800,0.6058,9
5800,1.0,10
5900,0.4965,1
5900,1.0,2
5900,1.0,3
5900,0.7833,4
5900,0.8526,5
5900,0.0,6
5900,0.0899,7
5900,0.846,8
5900,0.6066,9
5900,1.0,10
6000,0.4956,1
6000,1.0,2
6000,1.0,3
6000,0.753,4
6000,0.8835,5
6000,0.0,6
6000,0.0607,7
6000,0.8507,8
6000,0.6415,9
6000,1.0,10
6100,0.5702,1
6100,1.0,2
6100,1.0,3
6100,0.8214,4
6100,0.8197,5
6100,0.0,6
6100,0.0803,7
6100,0.8067,8
6100,0.7166,9
6100,1.0,10
6200,0.5059,1
6200,1.0,2
6200,1.0,3
6200,0.8543,4
6200,0.7957,5
6200,0.0,6
6200,0.0784,7
6200,0.7686,8
6200,0.6493,9
6200,1.0,10
6300,0.5338,1
6300,1.0,2
6300,1.0,3
6300,0.869,4
6300,0.8188,5
6300,0.0,6
6300,0.0901,7
6300,0.8133,8
6300,0.5873,9
6300,1.0,10
6400,0.4828,1
6400,1.0,2
6400,1.0,3
6400,0.8401,4
6400,0.792,5
6400,0.0,6
6400,0.0831,7
6400,0.8666,8
6400,0.6795,9
6400,1.0,10
6500,0.57,1
6500,1.0,2
6500,1.0,3
6500,0.8991,4
6500,0.7446,5
6500,0.0,6
6500,0.0631,7
6500,0.889,8
6500,0.715,9
6500,1.0,10
6600,0.5598,1
6600,1.0,2
6600,1.0,3
6600,0.9557,4
6600,0.7432,5
6600,0.0,6
6600,0.0573,7
6600,0.8551,8
6600,0.7714,9
6600,1.0,10
6700,0.5244,1
6700,1.0,2
6700,1.0,3
6700,0.9187,4
6700,0.7808,5
6700,0.0,6
6700,0.0444,7
6700,0.9239,8
6700,0.7599,9
6700,1.0,10
6800,0.5942,1
6800,1.0,2
6800,1.0,3
6800,0.8713,4
6800,0.7449,5
6800,0.0,6
6800,0.0252,7
6800,0.9305,8
6800,0.7375,9
6800,1.0,10
6900,0.6382,1
6900,1.0,2
6900,1.0,3
6900,0.8841,4
6900,0.7785,5
6900,0.0,6
6900,0.0053,7
6900,0.9445,8
6900,0.7444,9
6900,1.0,10
7000,0.5417,1
7000,1.0,2
7000,1.0,3
7000,0.8354,4
7000,0.7428,5
7000,0.0,6
7000,0.0029,7
7000,0.9121,8
7000,0.7074,9
7000,1.0,10
7100,0.49,1
7100,1.0,2
7100,1.0,3
7100,0.7758,4
7100,0.7467,5
7100,0.0,6
7100,0.0,7
7100,0.8979,8
7100,0.7207,9
7100,1.0,10
7200,0.425,1
7200,1.0,2
7200,1.0,3
7200,0.7182,4
7200,0.7464,5
7200,0.0,6
7200,0.0,7
7200,0.8961,8
7200,0.6605,9
7200,1.0,10
7300,0.4367,1
7300,1.0,2
7300,1.0,3
7300,0.7677,4
7300,0.781,5
7300,0.0,6
7300,0.0,7
7300,0.8881,8
7300,0.6103,9
7300,1.0,10
7400,0.3739,1
7400,1.0,2
7400,1.0,3
7400,0.7588,4
7400,0.7762,5
7400,0.0,6
7400,0.0,7
7400,0.9032,8
7400,0.6963,9
7400,1.0,10
7500,0.3633,1
7500,1.0,2
7500,1.0,3
7500,0.7137,4
7500,0.7689,5
7500,0.0,6
7500,0.0,7
7500,0.9058,8
7500,0.766,9
7500,1.0,10
7600,0.3709,1
7600,1.0,2
7600,1.0,3
7600,0.7517,4
7600,0.753,5
7600,0.0,6
7600,0.0,7
7600,0.8559,8
7600,0.6661,9
7600,1.0,10
7700,0.2581,1
7700,1.0,2
7700,1.0,3
7700,0.8131,4
7700,0.7307,5
7700,0.0,6
7700,0.0,7
7700,0.8677,8
7700,0.6551,9
7700,1.0,10
7800,0.2644,1
7800,1.0,2
7800,1.0,3
7800,0.8686,4
7800,0.7072,5
7800,0.0,6
7800,0.0,7
7800,0.8807,8
7800,0.6326,9
7800,1.0,10
7900,0.2779,1
7900,1.0,2
7900,1.0,3
7900,0.8744,4
7900,0.7806,5
7900,0.0,6
7900,0.0,7
7900,0.8851,8
7900,0.5934,9
7900,1.0,10
8000,0.1947,1
8000,1.0,2
8000,1.0,3
8000,0.8503,4
8000,0.767,5
8000,0.0,6
8000,0.0,7
8000,0.9103,8
8000,0.6507,9
8000,1.0,10
8100,0.1625,1
8100,1.0,2
8100,1.0,3
8100,0.8908,4
8100,0.7228,5
8100,0.0,6
8100,0.0,7
8100,0.8732,8
8100,0.6029,9
8100,1.0,10
8200,0.1496,1
8200,1.0,2
8200,1.0,3
8200,0.9077,4
8200,0.7199,5
8200,0.0,6
8200,0.0,7
8200,0.9112,8
8200,0.645,9
8200,1.0,10
8300,0.1517,1
8300,1.0,2
8300,1.0,3
8300,0.9404,4
8300,0.6253,5
8300,0.0,6
8300,0.0,7
8300,0.9496,8
8300,0.5928,9
8300,1.0,10
8400,0.1493,1
8400,1.0,2
8400,1.0,3
8400,0.9295,4
8400,0.7002,5
8400,0.0,6
8400,0.0,7
8400,0.9326,8
8400,0.576,9
8400,1.0,10
8500,0.1805,1
8500,1.0,2
8500,1.0,3
8500,0.9373,4
8500,0.6805,5
8500,0.0,6
8500,0.0,7
8500,0.9108,8
8500,0.5839,9
8500,1.0,10
8600,0.2656,1
8600,1.0,2
8600,1.0,3
8600,0.9466,4
8600,0.6828,5
8600,0.0,6
8600,0.0,7
8600,0.9424,8
8600,0.4992,9
8600,1.0,10
8700,0.298,1
8700,1.0,2
8700,1.0,3
8700,0.9802,4
8700,0.6833,5
8700,0.0,6
8700,0.0,7
8700,0.9463,8
8700,0.5192,9
8700,1.0,10
8800,0.2839,1
8800,1.0,2
8800,1.0,3
8800,0.9915,4
8800,0.6572,5
8800,0.0,6
8800,0.0,7
8800,0.924,8
8800,0.5209,9
8800,1.0,10
8900,0.2695,1
8900,1.0,2
8900,1.0,3
8900,0.9976,4
8900,0.7218,5
8900,0.0,6
8900,0.0,7
8900,0.9454,8
8900,0.4792,9
8900,1.0,10
9000,0.237,1
9000,1.0,2
9000,1.0,3
9000,1.0,4
9000,0.6554,5
9000,0.0,6
9000,0.0,7
9000,0.9373,8
9000,0.5589,9
9000,1.0,10
9100,0.2468,1
9100,1.0,2
9100,1.0,3
9100,1.0,4
9100,0.6308,5
9100,0.0,6
9100,0.0,7
9100,0.924,8
9100,0.6175,9
9100,1.0,10
9200,0.2587,1
9200,1.0,2
9200,1.0,3
9200,1.0,4
9200,0.651,5
9200,0.0,6
9200,0.0,7
9200,0.8892,8
9200,0.637,9
9200,1.0,10
9300,0.3002,1
9300,1.0,2
9300,1.0,3
9300,1.0,4
9300,0.7205,5
9300,0.0,6
9300,0.0,7
9300,0.9311,8
9300,0.6853,9
9300,1.0,10
9400,0.3553,1
9400,1.0,2
9400,1.0,3
9400,1.0,4
9400,0.7288,5
9400,0.0,6
9400,0.0,7
9400,0.9328,8
9400,0.6741,9
9400,1.0,10
9500,0.3875,1
9500,1.0,2
9500,1.0,3
9500,1.0,4
9500,0.7239,5
9500,0.0,6
9500,0.0,7
9500,0.9458,8
9500,0.6798,9
9500,1.0,10
9600,0.3569,1
9600,1.0,2
9600,1.0,3
9600,1.0,4
9600,0.7092,5
9600,0.0,6
9600,0.0,7
9600,0.8946,8
9600,0.5412,9
9600,1.0,10
9700,0.3234,1
9700,1.0,2
9700,1.0,3
9700,1.0,4
9700,0.7996,5
9700,0.0,6
9700,0.0,7
9700,0.9226,8
9700,0.5037,9
9700,1.0,10
9800,0.2858,1
9800,1.0,2
9800,1.0,3
9800,1.0,4
9800,0.7815,5
9800,0.0,6
9800,0.0,7
9800,0.9316,8
9800,0.5115,9
9800,1.0,10
9900,0.2585,1
9900,1.0,2
9900,1.0,3
9900,1.0,4
9900,0.7518,5
9900,0.0,6
9900,0.0,7
9900,0.928,8
9900,0.4698,9
9900,1.0,10
