# dates,infections,hospitalizations,deaths,mean_r_t
2020-03-28,45572.25266831799,nan,2.596708807297364,1.7692974352670334
2020-03-29,50411.424866330875,nan,3.1076123550957173,1.7525389686068962
2020-03-30,55575.26368337202,nan,3.714081898854638,1.7330802182732556
2020-03-31,61037.33295965639,nan,4.432510546219628,1.7106869259321695
2020-04-01,66752.12808359186,nan,5.277782003130475,1.6851806105552065
2020-04-02,72654.09620617595,nan,6.243031723944964,1.6564679618966514
2020-04-03,78661.3990081891,nan,7.353265639339227,1.6245713106965738
2020-04-04,84680.10042727436,nan,8.635482895100965,1.589655732612834
2020-04-05,90606.90545776572,nan,10.11639541809383,1.5520471783484986
2020-04-06,96333.36631958467,nan,11.82019342763485,1.512235923502214
2020-04-07,101753.05630773015,nan,13.76922767451872,1.470861095477536
2020-04-08,106770.320248805,nan,15.9965345107953,1.428675160482752
2020-04-09,111307.77563645349,nan,18.542646094027756,1.386491503023752
2020-04-10,115310.68430082792,nan,21.45010501618344,1.3451223622503223
2020-04-11,118748.34210694517,nan,24.76292481106664,1.3053169341355018
2020-04-12,121613.20959555464,nan,28.52636209841352,1.2677094130129007
2020-04-13,123918.2474053198,nan,32.79168751810736,1.2327841414292697
2020-04-14,125692.8252524365,nan,37.615731653406186,1.2008608743383795
2020-04-15,126977.83197444573,nan,43.05743691884133,1.1720989089616631
2020-04-16,127820.87915239195,nan,49.17564502432722,1.1465157214773034
2020-04-17,128272.28998526478,nan,56.02684782271706,1.1240143529853972
2020-04-18,128382.10710223083,nan,63.66625516007042,1.1044139692021333
2020-04-19,128198.02112026322,nan,72.14566257057415,1.0874792259313113
2020-04-20,127764.03087077438,nan,81.50960570603439,1.0729456652719214
2020-04-21,127119.69634726846,nan,91.79098885005514,1.0605398557023356
2020-04-22,126299.87547622371,nan,103.00807318147488,1.0499941138019422
2020-04-23,125334.81642874409,nan,115.1598508230749,1.0410563460461844
2020-04-24,124250.46486513774,nan,128.22672087962508,1.033495885746253
2020-04-25,123068.8709315767,nan,142.16759066031122,1.0271062790546834
2020-04-26,121808.62899692204,nan,156.91899953487075,1.0217058996129962
2020-04-27,120485.31959090935,nan,172.39606980002253,1.0171371250408787
2020-04-28,119111.93569429584,nan,188.49364949095016,1.0132646435321389
2020-04-29,117699.27711155664,nan,205.0900742754154,1.0099733054343512
2020-04-30,116256.3005738174,nan,222.05107473480567,1.0071658063803246
2020-05-01,114790.42182108619,nan,239.2341965254968,1.004760388592539
2020-05-02,113307.7733847324,nan,256.4945060529349,1.0026886732417144
2020-05-03,111813.42405658757,nan,273.68720358599944,1.0008936847945575
2020-05-04,110311.56471925305,nan,290.67330837760863,0.9993280932924173
2020-05-05,108805.66383605554,nan,307.3237090905555,0.997952678072605
2020-05-06,107298.59600389953,nan,323.5225195126155,0.9967350029550054
2020-05-07,105792.74768048318,nan,339.16956369615565,0.9956482855522528
2020-05-08,104290.10423438689,nan,354.1815069329395,0.9946704400329727
2020-05-09,102792.3216999326,nan,368.4927281562239,0.9937832718867144
2020-05-10,101300.78572933136,nan,382.05536963152525,0.9929718039833563
2020-05-11,99816.65974031074,nan,394.8383727674809,0.99222371480439
2020-05-12,98260.44353571125,nan,406.82581905466895,0.9907160555864681
2020-05-13,96814.8084258484,nan,418.0146134075937,0.9902683407673857
2020-05-14,95372.23661043953,nan,428.41209605752215,0.9898347176325284
2020-05-15,93935.08993355933,nan,438.03369978652773,0.9894161011715811
2020-05-16,92501.27009998557,nan,446.90068180474975,0.9890142331695676
2020-05-17,91073.2924644372,nan,455.0380759251733,0.9886312217752524
2020-05-18,89670.73289460709,nan,462.47294276888874,0.9882696421329205
2020-05-19,88288.00807959696,nan,469.2330637229292,0.9879326092204503
2020-05-20,86918.82898367524,nan,475.3460794195447,0.9876238093315598
2020-05-21,85564.20453814344,nan,480.8389659759596,0.9873477550345833
2020-05-22,84224.04344766017,nan,485.7377740148938,0.9871099470467691
2020-05-23,82903.2324153923,nan,490.06756681584454,0.9869170245914779
2020-05-24,81602.93667474884,nan,493.8525275059338,0.986776985134429
2020-05-25,80322.86998035859,nan,497.11618152265163,0.9866994052918083
2020-05-26,79063.75079304785,nan,499.88165189836036,0.9866957330414217
2020-05-27,77826.9124908248,nan,502.1718869588955,0.9867795947232368
2020-05-28,76614.79104314439,nan,504.0082228410655,0.9869671070420084
2020-05-29,75429.75751203469,nan,505.41279073438125,0.987277191535233
2020-05-30,74273.90581577794,nan,506.4083030203564,0.9877318607804998
2020-05-31,73151.40954763982,nan,507.01785337067463,0.9883564438691959
2020-06-01,72069.94469988278,nan,507.26630103533927,0.9891796883725942
2020-06-02,71026.5354658556,nan,507.1792952613295,0.9902336470973813
2020-06-03,70025.40369244173,nan,506.7795388844163,0.9915532522124696
2020-06-04,69071.05743079541,nan,506.0896312140057,0.9931755306474614
2020-06-05,68168.561605228,nan,505.131958071245,0.995138175459013
2020-06-06,67322.81154416224,nan,503.9286432671044,0.9974774741127267
2020-06-07,66537.44052590246,nan,502.5027089783676,1.0002254889019508
2020-06-08,65816.30638293727,nan,500.8731200323538,1.0034065228182656
2020-06-09,65163.26793505332,nan,499.05787335086814,1.0070330577988489
2020-06-10,64581.49816106226,nan,497.07410756982154,1.011101543280834
2020-06-11,64073.23651901261,nan,494.93821517925596,1.015588651820334
2020-06-12,63639.26081292845,nan,492.66952266850706,1.0204487750120543
2020-06-13,63279.0137822274,nan,490.2806470918636,1.0256135474280295
2020-06-14,62990.674000439365,nan,487.78386806129754,1.0309939898861096
2020-06-15,62771.18498946915,nan,485.1913605975458,1.0364854242764296
2020-06-16,62616.40232453635,nan,482.51550553757966,1.0419747277572555
2020-06-17,62521.291771354205,nan,479.7691186326619,1.0473489245207774
2020-06-18,62480.252615471756,nan,476.964460113735,1.0525037618378599
2020-06-19,62487.45154282993,nan,474.1138571511274,1.05735092056638
2020-06-20,62537.078947112845,nan,471.2303250527299,1.0618228658678313
2020-06-21,62623.54061747364,nan,468.3275937355893,1.0658749166730028
2020-06-22,62741.58412282177,nan,465.42036438335555,1.0694847004157566
2020-06-23,62886.38783370382,nan,461.56552579254566,1.0726495911556748
2020-06-24,63053.614999115416,nan,457.0008590380356,1.075382925396128
2020-06-25,63239.42713258094,nan,451.9194535727075,1.077709767282179
2020-06-26,63440.46732043301,nan,446.47870352183463,1.0796628298410769
2020-06-27,63653.82496275356,nan,440.80743638629906,1.0812789396987328
2020-06-28,63876.99430990786,nan,435.0116110420736,1.0825962269103562
2020-06-29,64107.83258077039,nan,429.1786820913558,1.0836520653050117
2020-06-30,64344.517485041964,nan,423.3809942786237,1.0844816907846972
2020-07-01,64585.5051330422,nan,417.6782102130395,1.0851173774570202
2020-07-02,64829.49010703151,nan,412.11909294826455,1.0855880398349962
2020-07-03,65075.369711910804,nan,406.72425593825164,1.0859191391502296
2020-07-04,65322.21321119532,nan,401.5118840868763,1.0861327918214623
2020-07-05,65569.23530461,nan,396.49740321136187,1.0862480008331823
2020-07-06,65815.77303727024,nan,391.6932134847802,1.0862809519987104
2020-07-07,66061.26575876502,nan,387.1084790622561,1.0862453349025014
2020-07-08,66305.23806271807,nan,382.7493634319965,1.086152662244508
2020-07-09,66547.28556596393,nan,378.61899591305774,1.0860125716149274
2020-07-10,66787.06309145619,nan,374.71761176037614,1.0858331010046887
2020-07-11,67024.27476401388,nan,371.04276625613016,1.0856209342718939
2020-07-12,67258.66566792355,nan,367.589442703157,1.0853816159471046
2020-07-13,67490.01486543656,nan,364.3508122028829,1.0851197366736036
2020-07-14,67718.12962677037,nan,361.3183600293329,1.0848390916329598
2020-07-15,67942.84068620067,nan,358.48225181229435,1.0845428147914267
2020-07-16,68179.46996744598,nan,355.83168572779505,1.08447962383882
2020-07-17,68394.19909293427,nan,353.355225681333,1.0841150674809847
2020-07-18,68606.43915433792,nan,351.0411538526268,1.0837492409678238
2020-07-19,68815.85316561458,nan,348.8777160589196,1.0833822618026603
2020-07-20,69023.0313676556,nan,346.8533112830441,1.083014143336144
2020-07-21,69227.6564504256,nan,344.95665157642094,1.082644900727134
2020-07-22,69425.82809610275,nan,343.176865562062,1.0822745459675136
2020-07-23,69618.66040527434,nan,341.54738646140027,1.0819030927518003
2020-07-24,69807.48546573623,nan,340.05479948407066,1.0815305757024551
2020-07-25,69992.20890320203,nan,338.6864481195249,1.0811570234641894
2020-07-26,70172.95301588319,nan,337.4304115436044,1.0807824575342695
2020-07-27,70348.8121375267,nan,336.2754744479171,1.0804068999164513
2020-07-28,70519.69814027054,nan,335.2110805175123,1.0800303719583801
2020-07-29,70685.87442180241,nan,334.22729502318344,1.0796528998673618
2020-07-30,70847.42422503902,nan,333.3147708095207,1.0792745103237056
2020-07-31,71004.33730617579,nan,332.4647244837948,1.078895228594533
2020-08-01,71156.40972095933,nan,331.6692444687998,1.078515079500435
2020-08-02,71303.51952234632,nan,330.9208147544629,1.0781340879170962
2020-08-03,71445.67922473153,nan,330.21235748832896,1.0777522798146457
2020-08-04,71582.89739649642,nan,329.5372634571342,1.0773696818176894
2020-08-05,71715.15423757427,nan,328.88911780504054,1.076986320483824
2020-08-06,71842.38140829884,nan,328.26184800946675,1.0766022223248106
2020-08-07,71964.51288517813,nan,327.6503515784334,1.0762174139587959
2020-08-08,72081.51572980719,nan,327.0499476798934,1.0758319223707662
2020-08-09,72193.36875557063,nan,326.4563514563485,1.0754457749001234
2020-08-10,72300.04670700557,nan,325.8656342048507,1.07505899906316
2020-08-11,72401.513215369,nan,325.27398517516986,1.074671622490002
2020-08-12,72497.72934290525,nan,324.6785018935657,1.0742836729464442
2020-08-13,72588.66379358273,nan,324.0766371151315,1.0738951783935844
2020-08-14,72674.29139753753,nan,323.4661447405299,1.073506167001609
2020-08-15,72754.5884725873,nan,322.8450334823367,1.0731166671087922
2020-08-16,72829.52994989546,nan,322.2109636829688,1.0727267071886246
2020-08-17,72899.09045006565,nan,321.5627441706898,1.0723363158418333
2020-08-18,72963.24699108517,nan,320.89934517389935,1.0719455218038227
2020-08-19,73021.9795696994,nan,320.2198563858499,1.0715543539463437
2020-08-20,73075.27018733433,nan,319.52344586518603,1.0711628412646301
2020-08-21,73123.10189147716,nan,318.80935554635886,1.0707710128614174
2020-08-22,73165.45873554163,nan,318.0770677788722,1.0703788979361861
2020-08-23,73202.32639824266,nan,317.3262204134339,1.069986525779551
2020-08-24,73233.69253036128,nan,316.556520421872,1.0695939257678628
2020-08-25,73259.54662967009,nan,315.7677305709634,1.06920112735449
2020-08-26,73279.8797771868,nan,314.95964161183724,1.068808160059236
2020-08-27,73294.68454805951,nan,314.1321205335058,1.0684150534584307
2020-08-28,73303.95512860625,nan,313.28510032377756,1.0680218371764338
2020-08-29,73307.6874369384,nan,312.4185551036478,1.06762854087762
2020-08-30,73305.8791308521,nan,311.5324860783505,1.0672351942577327
2020-08-31,73298.52954717823,nan,310.6269000140581,1.0668418270345916
2020-09-01,73285.6396609331,nan,309.7018332330138,1.0664484689387597
2020-09-02,73267.21209821608,nan,308.7573508263437,1.066055149704531
2020-09-03,73243.25116681006,nan,307.7935392281397,1.065661899061143
2020-09-04,73213.76286515218,nan,306.81051361416957,1.065268746723915
2020-09-05,73178.75486776048,nan,305.8084098409566,1.064875722385225
2020-09-06,73138.23650755451,nan,304.78735645645634,1.0644828557054378
2020-09-07,73092.21876930415,nan,303.74749601335236,1.0640901763039097
2020-09-08,73040.71429032546,nan,302.6889846715478,1.0636977137500907
2020-09-09,72983.73735790096,nan,301.6119920209277,1.0633054975546585
2020-09-10,72921.30389963828,nan,300.51671072642534,1.0629135571606516
2020-09-11,72853.4314704304,nan,299.4033209231356,1.0625219219346145
2020-09-12,72780.13924050363,nan,298.27201053151623,1.0621306211577937
2020-09-13,72701.4479850724,nan,297.12297620810193,1.061739684017407
2020-09-14,72617.38007329704,nan,295.95642360784024,1.0613491395979726
2020-09-15,72527.95945492796,nan,294.772593335266,1.0609590168726968
2020-09-16,72433.2116450008,nan,293.57169559173155,1.0605693446949185
2020-09-17,72333.16370775814,nan,292.3539473967638,1.0601801517896274
2020-09-18,72227.84424030007,nan,291.11957351985205,1.0597914667450634
2020-09-19,72117.28335559159,nan,289.8688074550008,1.0594033180044
2020-09-20,72001.51266433814,nan,288.60189068497084,1.0590157338575197
2020-09-21,71880.56525567036,nan,287.3190648446853,1.0586287424328766
2020-09-22,71754.47567690673,nan,286.0205737897064,1.0582423716894587
2020-09-23,71623.27991260645,nan,284.7066663163387,1.0578566494088515
2020-09-24,71487.01536290461,nan,283.37759611457875,1.0574716031874127
2020-09-25,71345.72082102312,nan,282.03362192657283,1.057087260428557
2020-09-26,71199.43644992201,nan,280.67500575717065,1.056703648335157
2020-09-27,71048.20375815468,nan,279.30201263685024,1.056320793902068
2020-09-28,70892.06557500898,nan,277.91491111770927,1.0559387239087734
2020-09-29,70731.06602497076,nan,276.5139734320847,1.0555574649121622
2020-09-30,70565.2505015096,nan,275.0994754370948,1.0551770432394407
2020-10-01,70394.66564019023,nan,273.67169617983893,1.0547974849811785
2020-10-02,70219.35929113977,nan,272.23091761274213,1.0544188159844963
2020-10-03,70039.38049091194,nan,270.77742456659666,1.0540410618463998
2020-10-04,69854.77943378314,nan,269.31150471979197,1.0536642479072564
2020-10-05,69665.60744250583,nan,267.83344850571416,1.0532883992444295
2020-10-06,69471.91693854015,nan,266.3435489229187,1.052913540666061
2020-10-07,69273.7614117923,nan,264.84210134474665,1.0525396967050134
2020-10-08,69071.19538989163,nan,263.3294033877056,1.0521668916129712
2020-10-09,68864.27440703826,nan,261.8057547998777,1.051795149354704
2020-10-10,68653.05497245146,nan,260.2714573381431,1.0514244936024963
2020-10-11,68437.59453844656,nan,258.726814620921,1.0510549477307405
2020-10-12,68217.95146817024,nan,257.1721319725045,1.0506865348107046
2020-10-13,67994.18500302409,nan,255.60771627811474,1.0503192776054662
2020-10-14,67766.35522980778,nan,254.03387584733346,1.0499531985650223
2020-10-15,67534.52304761196,nan,252.45092027730712,1.0495883198215736
2020-10-16,67298.75013449069,nan,250.85916031042737,1.0492246631849842
2020-10-17,67059.09891394303,nan,249.25890768851593,1.0488622501384195
2020-10-18,66815.63252123381,nan,247.65047500852853,1.0485011018341623
2020-10-19,66568.41476958345,nan,246.0341755809973,1.0481412390896112
2020-10-20,66317.510116256,nan,244.41032328955498,1.0477826823834555
2020-10-21,66062.98362857508,nan,242.77923244989074,1.047425451852035
2020-10-22,65804.90094989637,nan,241.14121766814608,1.0470695672858799
2020-10-23,65543.3282655653,nan,239.49659369994086,1.0467150481264351
2020-10-24,65278.33226888806,nan,237.8456753107509,1.0463619134629636
2020-10-25,65009.980127144285,nan,236.1887771375204,1.0460101820296366
2020-10-26,64738.3394476684,nan,234.5262135511405,1.0456598722028025
2020-10-27,64463.47824402718,nan,232.85829851972986,1.045311001998442
2020-10-28,64185.46490231956,nan,231.18534547301368,1.0449635890698012
2020-10-29,63904.36814762515,nan,229.50766716810682,1.04461765070521
2020-10-30,63620.25701062688,nan,227.8255755568128,1.0442732038260787
2020-10-31,63333.20079443279,nan,226.13938165442954,1.043930264985075
2020-11-01,63043.26904162131,nan,224.4493954100858,1.0435888503644823
